t_ms,H,T,E,P,M,D,R,RAW,A,F,PRE,CAS,RS,CM,FH
14083,17.4,20.0,2.6,3984,0,0.7,6671,32.5,4,47.6,0,1,6672,2,0.00
14114,17.3,20.0,2.7,3989,0,0.5,6735,32.5,6,47.6,0,1,6677,2,0.00
14129,17.2,20.0,2.8,3993,0,0.1,6734,32.5,8,47.6,0,1,6687,2,0.00
14145,17.2,20.0,2.8,3996,0,-0.3,6669,32.9,9,47.6,0,1,6694,2,0.00
14160,17.2,20.0,2.8,4002,0,-0.6,6668,32.6,9,47.6,0,1,6701,2,0.00
14193,17.2,20.0,2.8,4008,0,-1.0,6734,32.6,9,47.6,0,1,6707,2,0.00
14208,17.1,20.0,2.9,4010,0,-1.3,6734,33.1,9,47.6,0,1,6713,2,0.00
14224,17.1,20.0,2.9,4011,0,-1.5,6732,32.4,9,47.6,0,1,6717,2,0.00
14239,17.0,20.0,3.0,4019,1,-2.3,6669,32.6,1,47.6,0,1,6734,2,0.00
14269,16.8,20.0,3.2,4030,1,-2.9,6671,33.1,3,47.6,0,1,6746,2,0.00
14285,17.0,20.0,3.0,4027,1,-2.7,6735,32.3,5,47.6,0,1,6742,2,0.00
14301,17.0,20.0,3.0,4021,0,-2.3,6737,32.4,7,47.6,0,1,6733,2,0.00
14333,17.3,20.0,2.7,4007,0,-1.3,6674,32.9,9,47.6,0,1,6712,2,0.00
14349,17.2,20.0,2.8,4004,0,-0.6,6674,33.1,9,47.6,0,1,6702,2,0.00
14364,17.0,20.0,3.0,4007,1,-0.6,6738,33.0,9,47.6,0,1,6704,2,0.00
14457,16.8,20.0,3.2,4011,1,-1.1,6675,32.8,74,47.6,0,1,6715,2,0.00
14473,16.7,20.0,3.3,4013,1,-1.1,6675,33.0,9,47.6,0,1,6716,2,0.00
14488,16.7,20.0,3.3,4013,1,-1.2,6740,33.1,9,47.6,0,1,6719,2,0.00
14504,16.7,20.0,3.3,4014,1,-1.4,6740,33.1,9,47.6,0,1,6722,2,0.00
14536,16.6,20.0,3.4,4017,1,-1.5,6677,32.5,9,47.6,0,1,6724,2,0.00
14552,16.8,20.0,3.2,4015,1,-1.3,6678,32.7,9,47.6,0,1,6719,2,0.00
14567,17.0,20.0,3.0,4009,1,0.1,6743,32.8,0,47.6,0,1,6691,2,0.00
14598,16.9,20.0,3.1,3992,1,0.5,6743,33.1,2,47.6,0,1,6685,2,0.00
14614,16.8,20.0,3.2,3991,1,0.5,6678,33.3,4,47.6,0,1,6687,2,0.00
14629,16.7,20.0,3.3,3997,1,0.2,6678,32.9,6,47.6,0,1,6693,2,0.00
14645,16.5,20.0,3.5,4006,1,-0.4,6677,33.3,8,47.6,0,1,6706,2,0.00
14675,16.5,20.0,3.5,4013,1,-1.0,6741,33.3,9,47.6,0,1,6718,2,0.00
14691,16.4,20.0,3.6,4019,1,-1.6,6743,33.2,9,47.6,0,1,6730,2,0.00
14707,16.4,20.0,3.6,4026,1,-2.1,6678,33.3,9,47.6,0,1,6738,2,0.00
14737,16.4,20.0,3.6,4030,1,-2.3,6678,33.4,9,47.6,0,1,6742,2,0.00
14753,16.4,20.0,3.6,4028,1,-2.4,6744,33.0,9,47.6,0,1,6744,2,0.00
14768,16.4,20.0,3.6,4024,1,-2.1,6744,33.1,1,47.6,0,1,6739,2,0.00
14799,16.4,20.0,3.6,4022,1,-1.8,6681,33.3,3,47.6,0,1,6734,2,0.00
14815,16.5,20.0,3.5,4019,1,-1.4,6683,33.4,5,47.6,0,1,6725,2,0.00
14831,16.4,20.0,3.6,4016,1,-1.1,6746,33.1,7,47.6,0,1,6722,2,0.00
14847,16.4,20.0,3.6,4013,1,-1.0,6747,33.9,9,47.6,0,1,6720,2,0.00
14879,16.4,20.0,3.6,4013,1,-0.8,6681,33.3,9,47.6,0,1,6717,2,0.00
14958,16.4,20.0,3.6,4013,1,-0.6,6747,33.3,74,47.6,0,1,6713,2,0.00
14973,16.4,20.0,3.6,4007,1,-0.2,6747,32.7,7,47.6,0,1,6706,2,0.00
