t_ms,H,T,E,P,M,D,R,RAW,A,F,PRE,CAS,RS,CM,FH
12506,10.5,10.0,-0.5,3967,0,0.5,6603,39.0,9,47.0,0,1,6638,2,0.00
12521,10.7,10.0,-0.7,3962,0,1.5,6668,38.8,1,47.0,0,1,6618,2,0.00
12537,10.7,10.0,-0.7,3948,0,2.0,6668,39.0,2,47.0,0,1,6608,2,0.00
12553,10.7,10.0,-0.7,3944,0,2.3,6666,38.2,4,47.0,0,1,6602,2,0.00
12583,10.7,10.0,-0.7,3945,0,2.4,6603,38.9,6,47.0,0,1,6602,2,0.00
12598,10.8,10.0,-0.8,3945,0,2.5,6602,38.6,8,47.0,0,1,6599,2,0.00
12614,10.8,10.0,-0.8,3945,0,2.5,6665,38.7,9,47.0,0,1,6598,2,0.00
12646,10.9,10.0,-0.9,3941,0,2.7,6665,38.5,9,47.0,0,1,6594,2,0.00
12661,10.9,10.0,-0.9,3940,0,2.6,6600,38.8,9,47.0,0,1,6596,2,0.00
12677,10.8,10.0,-0.8,3945,0,2.3,6599,39.0,9,47.0,0,1,6602,2,0.00
12693,10.8,10.0,-0.8,3951,0,1.3,6662,38.4,0,47.0,0,1,6621,2,0.00
12724,10.9,10.0,-0.9,3955,0,1.1,6660,38.3,2,47.0,0,1,6621,2,0.00
12740,11.0,10.0,-1.0,3951,0,1.3,6660,38.6,4,47.0,0,1,6616,2,0.00
12755,11.1,10.0,-1.1,3948,0,1.5,6596,38.9,5,47.0,0,1,6613,2,0.00
12786,11.0,10.0,-1.0,3953,0,1.4,6596,38.2,7,47.0,0,1,6615,2,0.00
12802,11.0,10.0,-1.0,3956,0,1.2,6659,38.4,9,47.0,0,1,6618,2,0.00
12818,11.1,10.0,-1.1,3954,0,1.2,6659,39.0,9,47.0,0,1,6618,2,0.00
12911,11.1,10.0,-1.1,3953,0,1.2,6593,38.5,74,47.0,0,1,6617,2,0.00
12926,11.0,10.0,-1.0,3957,0,1.1,6591,38.8,9,47.0,0,1,6621,2,0.00
12942,10.9,10.0,-0.9,3965,0,0.5,6654,38.2,9,47.0,0,1,6632,2,0.00
12958,10.8,10.0,-0.8,3973,0,-0.3,6656,39.0,9,47.0,0,1,6648,2,0.00
12988,10.9,10.0,-0.9,3976,0,-0.7,6654,38.6,9,47.0,0,1,6655,2,0.00
13003,10.8,10.0,-0.8,3983,0,-1.2,6593,38.7,9,47.0,0,1,6664,2,0.00
13018,10.8,10.0,-0.8,3986,0,-1.7,6593,38.5,0,47.0,0,1,6672,2,0.00
13049,10.8,10.0,-0.8,3988,0,-1.7,6657,38.7,2,47.0,0,1,6673,2,0.00
13065,10.9,10.0,-0.9,3985,0,-1.5,6659,38.4,3,47.0,0,1,6669,2,0.00
13080,11.0,10.0,-1.0,3979,0,-1.1,6660,38.5,5,47.0,0,1,6661,2,0.00
13112,11.1,10.0,-1.1,3974,0,-0.5,6597,38.3,7,47.0,0,1,6648,2,0.00
13128,11.1,10.0,-1.1,3970,0,0.0,6599,38.8,9,47.0,0,1,6639,2,0.00
13143,11.0,10.0,-1.0,3967,0,0.2,6662,38.9,9,47.0,0,1,6637,2,0.00
13159,10.8,10.0,-0.8,3970,0,-0.1,6663,38.9,9,47.0,0,1,6644,2,0.00
13191,10.7,10.0,-0.7,3977,0,-0.7,6600,38.7,9,47.0,0,1,6656,2,0.00
13207,10.6,10.0,-0.6,3984,0,-1.2,6599,38.9,9,47.0,0,1,6666,2,0.00
13223,10.6,10.0,-0.6,3990,0,-1.8,6600,38.5,1,47.0,0,1,6676,2,0.00
13239,10.6,10.0,-0.6,3992,0,-1.9,6665,39.0,3,47.0,0,1,6679,2,0.00
13269,10.6,10.0,-0.6,3991,0,-1.9,6668,38.8,5,47.0,0,1,6678,2,0.00
13285,10.7,10.0,-0.7,3990,0,-1.7,6605,38.6,6,47.0,0,1,6674,2,0.00
13300,10.8,10.0,-0.8,3984,0,-1.0,6605,38.6,8,47.0,0,1,6661,2,0.00
13332,10.9,10.0,-0.9,3977,0,-0.3,6671,39.0,9,47.0,0,1,6647,2,0.00
13409,10.8,10.0,-0.8,3969,0,0.1,6671,39.0,74,47.0,0,1,6641,2,0.00
13425,10.5,10.0,-0.5,3974,0,-0.3,6609,39.2,7,47.0,0,1,6651,2,0.00
13455,10.5,10.0,-0.5,3979,0,-0.6,6609,39.0,9,47.0,0,1,6656,2,0.00
13470,10.5,10.0,-0.5,3982,0,-0.8,6672,38.3,9,47.0,0,1,6659,2,0.00
13486,10.6,10.0,-0.6,3981,0,-0.8,6672,38.9,9,47.0,0,1,6660,2,0.00
13517,10.7,10.0,-0.7,3974,0,-0.4,6674,38.5,9,47.0,0,1,6650,2,0.00
13533,10.8,10.0,-0.8,3968,0,0.3,6610,38.7,9,47.0,0,1,6637,2,0.00
13548,10.8,10.0,-0.8,3962,0,1.2,6612,38.6,0,47.0,0,1,6619,2,0.00
13564,10.9,10.0,-0.9,3957,0,1.5,6675,38.6,2,47.0,0,1,6614,2,0.00
13595,10.9,10.0,-0.9,3952,0,1.7,6675,38.8,4,47.0,0,1,6609,2,0.00
13611,10.9,10.0,-0.9,3948,0,1.9,6610,38.6,6,47.0,0,1,6605,2,0.00
13627,10.9,10.0,-0.9,3951,0,1.8,6610,39.5,8,47.0,0,1,6608,2,0.00
13642,10.7,10.0,-0.7,3959,0,1.3,6609,39.0,9,47.0,0,1,6620,2,0.00
13674,10.6,10.0,-0.6,3967,0,0.4,6671,39.0,9,47.0,0,1,6636,2,0.00
13691,10.5,10.0,-0.5,3975,0,-0.4,6671,38.8,9,47.0,0,1,6653,2,0.00
13706,10.5,10.0,-0.5,3981,0,-1.1,6609,39.1,9,47.0,0,1,6665,2,0.00
13737,10.6,10.0,-0.6,3986,0,-1.4,6607,38.8,9,47.0,0,1,6669,2,0.00
13753,10.6,10.0,-0.6,3990,0,-1.6,6674,39.0,1,47.0,0,1,6674,2,0.00
13768,10.5,10.0,-0.5,3991,0,-1.8,6674,39.2,3,47.0,0,1,6677,2,0.00
13784,10.5,10.0,-0.5,3991,0,-1.9,6675,39.1,5,47.0,0,1,6679,2,0.00
13815,10.4,10.0,-0.4,3996,0,-2.1,6612,39.5,7,47.0,0,1,6683,2,0.00
13830,10.4,10.0,-0.4,3999,0,-2.2,6615,38.9,9,47.0,0,1,6686,2,0.00
13921,10.3,10.0,-0.3,4000,0,-2.4,6684,39.4,74,47.0,0,1,6691,2,0.00
13937,10.1,10.0,-0.1,4002,0,-2.3,6621,39.6,5,47.0,0,1,6691,2,0.00
13953,10.2,10.0,-0.2,4001,0,-2.1,6621,39.1,7,47.0,0,1,6686,2,0.00
13968,10.2,10.0,-0.2,3997,0,-1.7,6623,39.2,9,47.0,0,1,6679,2,0.00
13999,10.3,10.0,-0.3,3987,0,-1.1,6688,39.3,9,47.0,0,1,6668,2,0.00
14015,10.3,10.0,-0.3,3979,0,-0.5,6691,39.1,9,47.0,0,1,6657,2,0.00
14031,10.3,10.0,-0.3,3974,0,0.0,6628,38.8,9,47.0,0,1,6646,2,0.00
14062,10.4,10.0,-0.4,3969,0,0.6,6626,39.5,9,47.0,0,1,6636,2,0.00
14077,10.2,10.0,-0.2,3964,0,0.9,6688,39.4,1,47.0,0,1,6632,2,0.00
14094,10.1,10.0,-0.1,3969,0,0.5,6688,39.6,3,47.0,0,1,6640,2,0.00
14109,10.0,10.0,-0.0,3974,0,-0.0,6625,39.6,4,47.0,0,1,6651,2,0.00
14139,10.0,10.0,0.0,3983,0,-0.6,6623,39.4,6,47.0,0,1,6663,2,0.00
14154,9.9,10.0,0.1,3992,0,-1.3,6622,39.8,8,49.0,0,1,6675,2,0.00
14170,10.0,10.0,0.0,3993,0,-1.5,6687,39.4,9,49.0,0,1,6679,2,0.00
14201,9.9,10.0,0.1,3995,0,-1.8,6687,39.7,9,49.0,0,1,6683,2,0.00
14218,9.9,10.0,0.1,3999,0,-1.9,6623,39.8,9,49.0,0,1,6687,2,0.00
14234,9.8,10.0,0.2,4005,0,-2.2,6623,39.4,9,49.0,0,1,6694,2,0.00
14249,10.0,10.0,-0.0,4001,0,-1.7,6690,39.7,0,49.0,0,1,6681,2,0.00
14280,10.1,10.0,-0.1,3985,0,-0.9,6691,39.3,2,49.0,0,1,6665,2,0.00
14296,10.0,10.0,-0.0,3980,0,-0.4,6691,39.8,3,49.0,0,1,6658,2,0.00
14311,10.0,10.0,0.0,3980,0,-0.2,6628,39.6,5,49.0,0,1,6656,2,0.00
14342,9.9,10.0,0.1,3983,0,-0.3,6628,39.6,7,49.0,0,1,6659,2,0.00
14419,9.9,10.0,0.1,3982,0,-0.3,6693,39.4,74,49.0,0,1,6658,2,0.00
14435,10.0,10.0,0.0,3977,0,-0.0,6626,39.6,4,49.0,0,1,6652,2,0.00
14466,10.0,10.0,-0.0,3976,0,0.2,6628,39.5,5,49.0,0,1,6647,2,0.00
14482,10.0,10.0,0.0,3976,0,0.4,6691,39.7,7,49.0,0,1,6645,2,0.00
14497,10.0,10.0,0.0,3973,0,0.5,6693,39.4,9,49.0,0,1,6643,2,0.00
14513,10.0,10.0,-0.0,3970,0,0.6,6691,39.3,9,49.0,0,1,6641,2,0.00
14544,10.1,10.0,-0.1,3967,0,0.9,6626,39.3,9,49.0,0,1,6633,2,0.00
14560,10.2,10.0,-0.2,3963,0,1.3,6626,39.2,9,49.0,0,1,6625,2,0.00
14591,10.2,10.0,-0.2,3961,0,1.6,6688,39.5,9,49.0,0,1,6619,2,0.00
14606,10.1,10.0,-0.1,3958,0,1.6,6685,39.7,1,49.0,0,1,6622,2,0.00
14621,10.1,10.0,-0.1,3963,0,1.3,6621,39.2,3,49.0,0,1,6628,2,0.00
14637,10.1,10.0,-0.1,3965,0,1.1,6621,39.2,4,49.0,0,1,6629,2,0.00
14653,10.2,10.0,-0.2,3964,0,1.2,6683,39.9,6,49.0,0,1,6626,2,0.00
14684,10.1,10.0,-0.1,3968,0,0.8,6683,39.9,8,49.0,0,1,6636,2,0.00
14700,9.8,10.0,0.2,3979,0,-0.2,6681,39.6,9,49.0,0,1,6656,2,0.00
14715,9.6,10.0,0.4,3995,0,-1.6,6618,39.9,9,49.0,0,1,6684,2,0.00
14746,9.7,10.0,0.3,4004,0,-2.3,6618,38.8,9,49.0,0,1,6696,2,0.00
14763,9.9,10.0,0.1,4004,0,-2.3,6683,39.3,9,49.0,0,1,6694,2,0.00
14778,10.2,10.0,-0.2,3993,0,-0.9,6684,39.5,0,49.0,0,1,6665,2,0.00
14793,10.1,10.0,-0.1,3985,0,-0.4,6621,39.5,2,49.0,0,1,6657,2,0.00
14825,10.0,10.0,-0.0,3979,0,-0.1,6621,39.8,3,49.0,0,1,6653,2,0.00
14856,10.0,10.0,-0.0,3980,0,-0.0,6621,39.2,5,49.0,0,1,6652,2,0.00
14917,10.0,10.0,-0.0,3978,0,-0.0,6684,39.2,89,49.0,0,1,6652,2,0.00
14948,10.2,10.0,-0.2,3975,0,0.6,6684,39.2,1,49.0,0,1,6638,2,0.00
14962,10.3,10.0,-0.3,3962,0,1.3,6619,38.7,3,49.0,0,1,6623,2,0.00
14978,10.5,10.0,-0.5,3953,0,2.1,6619,38.9,5,49.0,0,1,6607,2,0.00
