t_ms,H,T,E,P,M,D,R,RAW,A,F,PRE,CAS,RS,CM,FH
12476,12.9,15.0,2.1,4018,0,0.9,6619,36.6,90,49.6,0,1,6657,2,0.00
12492,12.9,15.0,2.1,4019,0,0.8,6683,36.6,1,49.6,0,1,6660,2,0.00
12507,12.9,15.0,2.1,4019,0,0.6,6683,36.7,3,49.6,0,1,6662,2,0.00
12539,13.0,15.0,2.0,4018,0,0.6,6684,36.5,5,49.6,0,1,6663,2,0.00
12555,13.0,15.0,2.0,4021,0,0.5,6619,36.6,7,49.6,0,1,6665,2,0.00
12570,13.0,15.0,2.0,4022,0,0.5,6621,36.8,9,49.6,0,1,6664,2,0.00
12586,12.9,15.0,2.1,4024,0,0.3,6684,36.8,9,49.6,0,1,6669,2,0.00
12616,12.9,15.0,2.1,4028,0,-0.0,6684,36.7,9,49.6,0,1,6676,2,0.00
12631,12.8,15.0,2.2,4034,0,-0.4,6621,36.4,9,49.6,0,1,6683,2,0.00
12648,12.9,15.0,2.1,4037,0,-0.6,6621,36.7,9,49.6,0,1,6686,2,0.00
12679,13.0,15.0,2.0,4036,0,-0.1,6685,36.4,0,49.6,0,1,6676,2,0.00
12693,13.1,15.0,1.9,4025,0,0.4,6685,35.9,2,49.6,0,1,6665,2,0.00
12709,13.2,15.0,1.8,4018,0,0.9,6687,36.6,4,49.6,0,1,6656,2,0.00
12740,13.1,15.0,1.9,4017,0,1.1,6623,36.6,6,49.6,0,1,6652,2,0.00
12755,13.1,15.0,1.9,4019,0,1.1,6623,36.6,8,49.6,0,1,6654,2,0.00
12770,13.0,15.0,2.0,4020,0,0.8,6687,36.3,9,49.6,0,1,6659,2,0.00
12786,13.1,15.0,1.9,4019,0,0.8,6687,36.4,9,49.6,0,1,6659,2,0.00
12817,13.1,15.0,1.9,4020,0,0.8,6622,36.5,9,49.6,0,1,6657,2,0.00
12833,13.2,15.0,1.8,4019,0,1.0,6623,36.5,9,49.6,0,1,6655,2,0.00
12849,13.1,15.0,1.9,4021,0,0.9,6621,36.2,9,49.6,0,1,6656,2,0.00
12865,13.3,15.0,1.7,4012,0,1.4,6687,36.1,1,49.6,0,1,6646,2,0.00
12896,13.5,15.0,1.5,4003,0,1.9,6687,36.1,3,49.6,0,1,6634,2,0.00
12975,13.5,15.0,1.5,4004,0,1.9,6621,36.1,87,49.6,0,1,6634,2,0.00
12990,13.5,15.0,1.5,4005,0,1.9,6619,36.9,9,49.6,0,1,6633,2,0.00
13020,13.4,15.0,1.6,4005,0,1.5,6683,36.0,0,49.6,0,1,6642,2,0.00
13035,13.5,15.0,1.5,4009,0,1.3,6683,35.9,2,49.6,0,1,6645,2,0.00
13050,13.5,15.0,1.5,4011,0,1.3,6618,36.5,4,49.6,0,1,6646,2,0.00
13081,13.6,15.0,1.4,4012,0,1.3,6616,36.0,6,49.6,0,1,6644,2,0.00
13097,13.5,15.0,1.5,4014,0,1.0,6680,36.3,8,46.7,0,1,6650,2,0.00
13112,13.4,15.0,1.6,4020,0,0.6,6680,36.2,9,46.7,0,1,6659,2,0.00
13143,13.3,15.0,1.7,4027,0,-0.1,6681,36.3,9,46.7,0,1,6672,2,0.00
13159,13.4,15.0,1.6,4033,0,-0.5,6616,36.1,9,46.7,0,1,6679,2,0.00
13175,13.4,15.0,1.6,4037,0,-0.7,6618,35.9,9,46.7,0,1,6683,2,0.00
13190,13.5,15.0,1.5,4035,0,-0.7,6683,36.2,9,46.7,0,1,6682,2,0.00
13221,13.4,15.0,1.6,4033,0,-0.7,6683,36.2,1,46.7,0,1,6682,2,0.00
13237,13.4,15.0,1.6,4036,0,-0.7,6619,36.3,3,46.7,0,1,6683,2,0.00
13252,13.4,15.0,1.6,4037,0,-0.7,6622,36.1,5,46.7,0,1,6683,2,0.00
13282,13.4,15.0,1.6,4040,0,-0.8,6621,36.3,7,46.7,0,1,6685,2,0.00
13298,13.4,15.0,1.6,4037,0,-0.7,6687,35.9,9,46.7,0,1,6683,2,0.00
13313,13.4,15.0,1.6,4032,0,-0.5,6687,36.1,9,46.7,0,1,6680,2,0.00
13344,13.5,15.0,1.5,4029,0,-0.1,6625,36.0,9,46.7,0,1,6671,2,0.00
13361,13.6,15.0,1.4,4025,0,0.3,6623,35.9,9,46.7,0,1,6662,2,0.00
13376,13.6,15.0,1.4,4019,0,0.8,6688,36.2,9,46.7,0,1,6655,2,0.00
13392,13.7,15.0,1.3,4013,0,1.6,6688,35.8,0,46.7,0,1,6639,2,0.00
13484,13.7,15.0,1.3,4009,0,1.6,6622,35.8,84,46.7,0,1,6639,2,0.00
13500,13.8,15.0,1.2,4009,0,1.6,6621,35.5,9,46.7,0,1,6637,2,0.00
13515,13.9,15.0,1.1,4003,0,2.0,6684,35.6,9,46.7,0,1,6629,2,0.00
13560,14.0,15.0,1.0,3998,0,2.3,6683,35.8,9,46.7,0,1,6622,2,0.00
13560,14.0,15.0,1.0,3993,0,2.7,6681,35.6,1,46.7,0,1,6616,2,0.00
13576,14.1,15.0,0.9,3993,0,2.8,6616,35.0,3,46.7,0,1,6613,2,0.00
13607,14.2,15.0,0.8,3992,0,3.0,6616,35.3,5,46.7,0,1,6608,2,0.00
13623,14.3,15.0,0.7,3987,0,3.2,6678,35.4,7,46.7,0,1,6602,2,0.00
13639,14.3,15.0,0.7,3984,0,3.4,6677,35.3,9,46.7,0,1,6599,2,0.00
13669,14.3,15.0,0.7,3987,0,3.2,6612,35.5,9,46.7,0,1,6602,2,0.00
13684,14.3,15.0,0.7,3991,0,3.0,6610,35.3,9,46.7,0,1,6607,2,0.00
13700,14.2,15.0,0.8,3998,0,2.4,6609,35.8,9,46.7,0,1,6618,2,0.00
13715,14.3,15.0,0.7,4001,0,2.0,6674,34.6,9,46.7,0,1,6626,2,0.00
13746,14.5,15.0,0.5,4002,0,1.8,6672,35.0,0,46.7,0,1,6626,2,0.00
13762,14.6,15.0,0.4,3997,0,2.0,6607,34.8,2,46.7,0,1,6620,2,0.00
13777,14.7,15.0,0.3,3996,0,2.2,6606,35.4,4,46.7,0,1,6617,2,0.00
13808,14.7,15.0,0.3,3994,0,2.3,6671,35.0,6,46.7,0,1,6616,2,0.00
13823,14.7,15.0,0.3,3993,0,2.2,6669,34.7,8,46.7,0,1,6617,2,0.00
13839,14.7,15.0,0.3,3994,0,2.0,6669,35.2,9,46.7,0,1,6620,2,0.00
13855,14.6,15.0,0.4,4002,0,1.6,6606,35.3,9,46.7,0,1,6629,2,0.00
13885,14.5,15.0,0.5,4010,0,1.0,6605,35.2,9,46.7,0,1,6640,2,0.00
13900,14.4,15.0,0.6,4018,0,0.2,6668,35.3,9,46.7,0,1,6655,2,0.00
13992,14.4,15.0,0.6,4023,0,-0.4,6607,35.0,73,46.7,0,1,6666,2,0.00
14008,14.4,15.0,0.6,4026,0,-0.5,6607,35.2,8,46.7,0,1,6668,2,0.00
14024,14.4,15.0,0.6,4030,0,-0.7,6607,35.2,9,46.7,0,1,6672,2,0.00
14039,14.4,15.0,0.6,4030,0,-0.9,6674,35.1,9,46.7,0,1,6675,2,0.00
14070,14.4,15.0,0.6,4030,0,-0.9,6674,35.2,9,46.7,0,1,6676,2,0.00
14086,14.5,15.0,0.5,4028,0,-0.8,6677,35.5,0,46.7,0,1,6672,2,0.00
14100,14.4,15.0,0.6,4031,0,-0.8,6610,35.4,2,47.6,0,1,6674,2,0.00
14132,14.3,15.0,0.7,4037,0,-1.2,6612,35.7,4,47.6,0,1,6682,2,0.00
14147,14.2,15.0,0.8,4040,0,-1.5,6678,35.1,6,47.6,0,1,6690,2,0.00
14163,14.3,15.0,0.7,4039,0,-1.6,6680,35.2,8,47.6,0,1,6690,2,0.00
14178,14.4,15.0,0.6,4037,0,-1.3,6616,35.4,9,47.6,0,1,6684,2,0.00
14209,14.4,15.0,0.6,4036,0,-1.0,6618,36.0,9,47.6,0,1,6679,2,0.00
14225,14.3,15.0,0.7,4037,0,-1.0,6618,35.5,9,47.6,0,1,6679,2,0.00
14240,14.0,15.0,1.0,4043,0,-1.5,6684,35.9,9,47.6,0,1,6692,2,0.00
14272,14.0,15.0,1.0,4047,0,-2.0,6685,35.4,9,47.6,0,1,6700,2,0.00
14287,13.9,15.0,1.1,4056,0,-2.7,6621,35.8,1,47.6,0,1,6713,2,0.00
14303,13.8,15.0,1.2,4061,0,-2.9,6623,36.0,3,47.6,0,1,6720,2,0.00
14318,13.8,15.0,1.2,4060,0,-3.0,6690,35.1,5,47.6,0,1,6721,2,0.00
14350,13.9,15.0,1.1,4056,0,-2.8,6690,35.6,7,47.6,0,1,6716,2,0.00
14364,14.0,15.0,1.0,4050,0,-2.2,6628,35.7,9,47.6,0,1,6706,2,0.00
14379,14.0,15.0,1.0,4043,0,-1.5,6629,35.3,9,47.6,0,1,6692,2,0.00
14411,14.0,15.0,1.0,4039,0,-1.0,6632,35.8,9,47.6,0,1,6683,2,0.00
14488,13.9,15.0,1.1,4033,0,-0.7,6702,36.1,73,47.6,0,1,6678,2,0.00
14503,13.9,15.0,1.1,4032,0,-0.6,6637,35.6,8,47.6,0,1,6678,2,0.00
14535,13.7,15.0,1.3,4036,0,-0.8,6638,36.3,9,47.6,0,1,6682,2,0.00
14551,13.8,15.0,1.2,4036,0,-0.7,6638,35.6,9,47.6,0,1,6679,2,0.00
14566,13.8,15.0,1.2,4034,0,-0.5,6703,35.8,9,47.6,0,1,6677,2,0.00
14596,13.9,15.0,1.1,4026,0,-0.1,6703,35.7,9,47.6,0,1,6667,2,0.00
14612,13.9,15.0,1.1,4026,0,0.1,6640,36.2,9,47.6,0,1,6665,2,0.00
14627,13.8,15.0,1.2,4026,0,0.3,6641,35.6,1,47.6,0,1,6662,2,0.00
14642,13.9,15.0,1.1,4022,0,0.5,6705,35.6,3,47.6,0,1,6658,2,0.00
14674,14.0,15.0,1.0,4017,0,0.8,6705,35.8,5,47.6,0,1,6652,2,0.00
14690,14.0,15.0,1.0,4016,0,1.0,6641,35.9,7,47.6,0,1,6648,2,0.00
14705,13.9,15.0,1.1,4020,0,0.8,6641,36.0,9,47.6,0,1,6652,2,0.00
14735,13.8,15.0,1.2,4026,0,0.4,6640,35.8,9,47.6,0,1,6661,2,0.00
14751,13.7,15.0,1.3,4029,0,-0.1,6703,35.9,9,47.6,0,1,6670,2,0.00
14765,13.8,15.0,1.2,4030,0,-0.3,6703,35.6,9,47.6,0,1,6674,2,0.00
14796,13.8,15.0,1.2,4034,0,-0.5,6641,36.1,9,47.6,0,1,6678,2,0.00
14811,13.7,15.0,1.3,4038,0,-1.0,6641,36.0,0,47.6,0,1,6689,2,0.00
14842,13.6,15.0,1.4,4043,0,-1.3,6706,36.1,2,47.6,0,1,6694,2,0.00
14842,13.6,15.0,1.4,4044,0,-1.5,6706,35.8,4,47.6,0,1,6697,2,0.00
14872,13.6,15.0,1.4,4046,0,-1.5,6644,36.0,6,47.6,0,1,6698,2,0.00
14887,13.6,15.0,1.4,4047,0,-1.5,6644,36.3,8,47.6,0,1,6697,2,0.00
14917,13.6,15.0,1.4,4048,0,-1.5,6708,36.1,9,47.6,0,1,6698,2,0.00
14994,13.5,15.0,1.5,4045,0,-1.5,6711,36.0,74,47.6,0,1,6698,2,0.00
15010,13.5,15.0,1.5,4044,0,-1.2,6645,36.1,6,47.6,0,1,6693,2,0.00
15042,13.5,15.0,1.5,4042,0,-0.9,6647,36.0,8,47.6,0,1,6688,2,0.00
15057,13.5,15.0,1.5,4037,0,-0.6,6714,35.8,9,47.6,0,1,6682,2,0.00
15071,13.7,15.0,1.3,4028,0,-0.0,6714,35.7,9,47.6,0,1,6671,2,0.00
15089,13.8,15.0,1.2,4019,0,0.7,6650,35.9,9,47.6,0,1,6657,2,0.00
15117,13.8,15.0,1.2,4012,0,1.4,6650,35.8,9,48.5,0,1,6643,2,0.00
15132,13.8,15.0,1.2,4009,0,1.8,6714,36.2,9,48.5,0,1,6636,2,0.00
15148,13.8,15.0,1.2,4005,0,2.1,6712,35.8,1,48.5,0,1,6631,2,0.00
15179,13.8,15.0,1.2,4002,0,2.2,6647,36.0,3,48.5,0,1,6629,2,0.00
15194,13.8,15.0,1.2,4006,0,1.9,6647,36.2,5,48.5,0,1,6635,2,0.00
15210,13.6,15.0,1.4,4015,0,1.3,6645,36.2,7,48.5,0,1,6648,2,0.00
15241,13.5,15.0,1.5,4025,0,0.4,6708,35.9,9,48.5,0,1,6666,2,0.00
15257,13.5,15.0,1.5,4031,0,-0.3,6706,35.7,9,48.5,0,1,6678,2,0.00
15272,13.6,15.0,1.4,4032,0,-0.5,6643,36.1,9,48.5,0,1,6681,2,0.00
15288,13.8,15.0,1.2,4030,0,-0.3,6643,35.3,9,48.5,0,1,6675,2,0.00
15319,13.7,15.0,1.3,4031,0,-0.3,6705,36.1,9,48.5,0,1,6675,2,0.00
15335,13.7,15.0,1.3,4029,0,-0.3,6705,35.6,0,48.5,0,1,6677,2,0.00
15350,13.8,15.0,1.2,4026,0,0.0,6643,35.4,2,48.5,0,1,6669,2,0.00
15382,14.0,15.0,1.0,4020,0,0.6,6641,35.5,4,48.5,0,1,6656,2,0.00
15398,14.1,15.0,0.9,4011,0,1.4,6641,35.7,6,48.5,0,1,6640,2,0.00
15412,14.1,15.0,0.9,4003,0,2.0,6705,35.6,8,48.5,0,1,6629,2,0.00
15503,14.1,15.0,0.9,4000,0,2.3,6635,35.1,73,48.5,0,1,6625,2,0.00
15518,14.2,15.0,0.8,3999,0,2.3,6634,35.6,3,48.5,0,1,6622,2,0.00
15533,14.3,15.0,0.7,3997,0,2.5,6634,35.3,5,48.5,0,1,6617,2,0.00
15565,14.3,15.0,0.7,3995,0,2.6,6697,35.0,7,48.5,0,1,6617,2,0.00
15581,14.3,15.0,0.7,3994,0,2.5,6694,35.4,9,48.5,0,1,6619,2,0.00
15612,14.3,15.0,0.7,3999,0,2.2,6631,35.7,9,48.5,0,1,6625,2,0.00
15612,14.3,15.0,0.7,4005,0,1.7,6629,34.6,9,48.5,0,1,6633,2,0.00
15642,14.2,15.0,0.8,4014,0,1.0,6691,35.6,9,48.5,0,1,6646,2,0.00
15658,14.2,15.0,0.8,4017,0,0.6,6688,35.2,9,48.5,0,1,6653,2,0.00
15673,14.4,15.0,0.6,4019,0,0.3,6623,35.3,0,48.5,0,1,6657,2,0.00
15704,14.3,15.0,0.7,4021,0,0.2,6623,35.1,2,48.5,0,1,6659,2,0.00
15719,14.4,15.0,0.6,4021,0,0.2,6623,35.2,4,48.5,0,1,6659,2,0.00
15735,14.4,15.0,0.6,4017,0,0.4,6687,35.0,6,48.5,0,1,6655,2,0.00
15765,14.5,15.0,0.5,4011,0,0.8,6687,34.9,8,48.5,0,1,6647,2,0.00
15781,14.6,15.0,0.4,4005,0,1.2,6621,35.1,9,48.5,0,1,6639,2,0.00
15795,14.7,15.0,0.3,4002,0,1.6,6621,34.6,9,48.5,0,1,6630,2,0.00
15811,14.7,15.0,0.3,3999,0,2.0,6685,34.9,9,48.5,0,1,6623,2,0.00
15842,14.8,15.0,0.2,3992,0,2.5,6685,34.7,9,48.5,0,1,6613,2,0.00
15857,14.9,15.0,0.1,3985,0,2.9,6619,34.7,9,48.5,0,1,6605,2,0.00
15872,15.0,15.0,0.0,3982,0,3.4,6619,34.2,1,48.5,0,1,6596,2,0.00
15903,15.0,15.0,0.0,3983,0,3.3,6616,34.7,3,48.5,0,1,6597,2,0.00
15919,15.1,15.0,-0.1,3978,0,3.5,6680,34.2,5,48.5,0,1,6591,2,0.00
15997,15.1,15.0,-0.1,3976,0,3.5,6671,34.2,89,48.5,0,1,6591,2,0.00
16028,15.1,15.0,-0.1,3979,0,2.5,6605,34.9,0,48.5,0,1,6611,2,0.00
16044,14.8,15.0,0.2,4008,0,1.0,6605,35.2,2,48.5,0,1,6640,2,0.00
16060,14.8,15.0,0.2,4024,0,-0.4,6668,34.5,4,48.5,0,1,6665,2,0.00
16076,14.9,15.0,0.1,4030,0,-1.2,6668,34.6,6,48.5,0,1,6679,2,0.00
16107,15.0,15.0,0.0,4031,0,-1.5,6605,34.3,8,48.5,0,1,6682,2,0.00
16123,15.2,15.0,-0.2,4027,0,-1.1,6605,34.1,9,48.6,0,1,6672,2,0.00
16154,15.3,15.0,-0.3,4021,0,-0.5,6605,34.3,9,48.6,0,1,6660,2,0.00
16169,15.4,15.0,-0.4,4012,0,0.2,6669,34.3,9,48.6,0,1,6647,2,0.00
16184,15.4,15.0,-0.4,4007,0,0.8,6669,34.2,9,48.6,0,1,6637,2,0.00
16200,15.4,15.0,-0.4,4000,0,1.3,6606,33.9,9,48.6,0,1,6628,2,0.00
16215,15.5,15.0,-0.5,3997,0,2.0,6606,34.3,1,48.6,0,1,6614,2,0.00
16246,15.4,15.0,-0.4,3993,0,2.1,6671,34.3,3,48.6,0,1,6613,2,0.00
16262,15.4,15.0,-0.4,3993,0,1.9,6669,34.4,5,48.6,0,1,6616,2,0.00
16278,15.3,15.0,-0.3,3996,0,1.6,6668,34.6,7,48.6,0,1,6623,2,0.00
16309,15.2,15.0,-0.2,4003,0,0.9,6603,34.9,9,48.6,0,1,6636,2,0.00
16325,15.1,15.0,-0.1,4014,0,0.1,6602,34.1,9,48.6,0,1,6652,2,0.00
16340,15.1,15.0,-0.1,4023,0,-0.5,6666,34.4,9,48.6,0,1,6663,2,0.00
16356,15.2,15.0,-0.2,4023,0,-0.8,6666,34.3,9,48.6,0,1,6666,2,0.00
16387,15.3,15.0,-0.3,4022,0,-0.8,6668,34.4,9,48.6,0,1,6665,2,0.00
16403,15.3,15.0,-0.3,4022,0,-0.5,6605,34.3,0,48.6,0,1,6660,2,0.00
16418,15.4,15.0,-0.4,4020,0,-0.2,6603,34.3,2,48.6,0,1,6655,2,0.00
16511,15.4,15.0,-0.4,4019,0,-0.2,6669,34.3,86,48.6,0,1,6655,2,0.00
16526,15.4,15.0,-0.4,4017,0,-0.2,6671,34.2,9,48.6,0,1,6654,2,0.00
16541,15.4,15.0,-0.4,4014,0,0.4,6606,34.2,0,48.6,0,1,6643,2,0.00
16572,15.5,15.0,-0.5,4011,0,0.8,6606,33.9,2,48.6,0,1,6635,2,0.00
16587,15.5,15.0,-0.5,4004,0,1.1,6671,34.4,3,48.6,0,1,6630,2,0.00
16603,15.5,15.0,-0.5,4001,0,1.3,6671,34.2,5,48.6,0,1,6626,2,0.00
16633,15.4,15.0,-0.4,4001,0,1.2,6669,34.3,7,48.6,0,1,6629,2,0.00
16649,15.4,15.0,-0.4,4006,0,0.9,6606,34.3,9,48.6,0,1,6633,2,0.00
16664,15.4,15.0,-0.4,4011,0,0.6,6605,33.9,9,48.6,0,1,6639,2,0.00
16679,15.4,15.0,-0.4,4015,0,0.3,6669,34.3,9,48.6,0,1,6644,2,0.00
16711,15.5,15.0,-0.5,4011,0,0.4,6669,33.7,9,48.6,0,1,6641,2,0.00
16727,15.7,15.0,-0.7,4004,0,0.9,6606,33.9,9,48.6,0,1,6632,2,0.00
16743,15.8,15.0,-0.8,3997,0,2.1,6606,34.0,1,48.6,0,1,6608,2,0.00
16773,15.8,15.0,-0.8,3989,0,2.3,6606,33.9,3,48.6,0,1,6603,2,0.00
16788,15.8,15.0,-0.8,3988,0,2.3,6669,34.4,4,48.6,0,1,6605,2,0.00
16804,15.6,15.0,-0.6,3994,0,1.7,6668,34.5,6,48.6,0,1,6617,2,0.00
16820,15.4,15.0,-0.4,4005,0,0.7,6605,34.4,8,48.6,0,1,6637,2,0.00
16849,15.3,15.0,-0.3,4020,0,-0.5,6603,34.1,9,48.6,0,1,6660,2,0.00
16865,15.4,15.0,-0.4,4029,0,-1.1,6668,34.1,9,48.6,0,1,6671,2,0.00
16880,15.5,15.0,-0.5,4030,0,-1.3,6666,34.9,9,48.6,0,1,6673,2,0.00
16910,15.5,15.0,-0.5,4028,0,-1.3,6668,34.2,9,48.6,0,1,6671,2,0.00
16926,15.5,15.0,-0.5,4030,0,-1.2,6603,34.7,0,48.6,0,1,6671,2,0.00
17019,15.5,15.0,-0.5,4029,0,-1.2,6672,34.7,85,48.6,0,1,6671,2,0.00
17035,15.4,15.0,-0.4,4029,0,-1.2,6672,34.5,9,48.6,0,1,6672,2,0.00
17050,15.3,15.0,-0.3,4030,0,-1.4,6609,34.0,9,48.6,0,1,6676,2,0.00
17066,15.5,15.0,-0.5,4031,0,-0.7,6610,34.3,0,48.6,0,1,6661,2,0.00
17097,15.6,15.0,-0.6,4016,0,0.1,6612,34.2,2,48.6,0,1,6646,2,0.00
17113,15.5,15.0,-0.5,4012,0,0.4,6677,34.6,3,48.6,0,1,6641,2,0.00
17129,15.4,15.0,-0.4,4012,0,0.4,6677,34.3,5,46.6,0,1,6643,2,0.00
17145,15.4,15.0,-0.4,4015,0,0.3,6613,33.7,7,46.6,0,1,6645,2,0.00
17176,15.4,15.0,-0.4,4017,0,0.2,6613,34.6,9,46.6,0,1,6647,2,0.00
17192,15.3,15.0,-0.3,4020,0,0.0,6613,34.4,9,46.6,0,1,6650,2,0.00
17208,15.3,15.0,-0.3,4021,0,-0.2,6677,33.9,9,46.6,0,1,6655,2,0.00
17239,15.3,15.0,-0.3,4020,0,-0.3,6678,34.2,9,46.6,0,1,6656,2,0.00
17255,15.4,15.0,-0.4,4019,0,-0.2,6613,34.4,9,46.6,0,1,6653,2,0.00
17270,15.3,15.0,-0.3,4019,0,-0.2,6615,34.3,1,46.6,0,1,6654,2,0.00
17285,15.3,15.0,-0.3,4021,0,-0.3,6678,34.2,3,46.6,0,1,6657,2,0.00
17316,15.3,15.0,-0.3,4020,0,-0.3,6678,34.4,4,46.6,0,1,6656,2,0.00
17332,15.4,15.0,-0.4,4017,0,-0.1,6615,34.0,6,46.6,0,1,6652,2,0.00
17347,15.4,15.0,-0.4,4018,0,-0.1,6615,34.4,8,46.6,0,1,6652,2,0.00
17379,15.3,15.0,-0.3,4020,0,-0.1,6615,34.4,9,46.6,0,1,6653,2,0.00
17394,15.3,15.0,-0.3,4021,0,-0.3,6680,34.6,9,46.6,0,1,6657,2,0.00
17409,15.3,15.0,-0.3,4021,0,-0.4,6680,34.0,9,46.6,0,1,6659,2,0.00
17425,15.4,15.0,-0.4,4021,0,-0.3,6615,34.1,9,46.6,0,1,6655,2,0.00
17518,15.5,15.0,-0.5,4016,0,0.2,6681,34.0,74,46.6,0,1,6645,2,0.00
17534,15.6,15.0,-0.6,4012,0,0.4,6681,34.1,9,46.6,0,1,6641,2,0.00
17549,15.6,15.0,-0.6,4006,0,0.8,6681,34.3,9,46.6,0,1,6632,2,0.00
17580,15.5,15.0,-0.5,4007,0,0.9,6616,34.7,9,46.6,0,1,6632,2,0.00
17595,15.3,15.0,-0.3,4009,0,0.2,6618,34.4,0,46.6,0,1,6648,2,0.00
17611,15.3,15.0,-0.3,4022,0,-0.3,6681,34.4,2,46.6,0,1,6657,2,0.00
17642,15.3,15.0,-0.3,4024,0,-0.7,6680,34.1,4,46.6,0,1,6663,2,0.00
17658,15.3,15.0,-0.3,4025,0,-0.9,6616,34.3,6,46.6,0,1,6666,2,0.00
17674,15.3,15.0,-0.3,4027,0,-0.9,6616,34.7,8,46.6,0,1,6666,2,0.00
17689,15.4,15.0,-0.4,4026,0,-0.8,6618,33.9,9,46.6,0,1,6663,2,0.00
17720,15.4,15.0,-0.4,4024,0,-0.6,6683,34.3,9,46.6,0,1,6661,2,0.00
17736,15.5,15.0,-0.5,4017,0,-0.2,6683,34.0,9,46.6,0,1,6653,2,0.00
17752,15.5,15.0,-0.5,4012,0,0.2,6619,34.2,9,46.6,0,1,6645,2,0.00
17784,15.5,15.0,-0.5,4009,0,0.6,6618,34.4,9,46.6,0,1,6637,2,0.00
17799,15.4,15.0,-0.4,4009,0,0.7,6683,34.3,1,46.6,0,1,6636,2,0.00
17814,15.4,15.0,-0.4,4010,0,0.6,6683,34.5,3,46.6,0,1,6639,2,0.00
17829,15.3,15.0,-0.3,4014,0,0.2,6683,34.6,5,46.6,0,1,6648,2,0.00
17860,15.2,15.0,-0.2,4022,0,-0.3,6619,34.2,7,46.6,0,1,6657,2,0.00
17876,15.1,15.0,-0.1,4031,0,-1.0,6618,35.0,9,46.6,0,1,6670,2,0.00
17891,15.2,15.0,-0.2,4036,0,-1.4,6684,34.4,9,46.6,0,1,6677,2,0.00
17922,15.2,15.0,-0.2,4035,0,-1.5,6684,34.3,9,46.6,0,1,6679,2,0.00
17937,15.3,15.0,-0.3,4032,0,-1.4,6621,34.8,9,46.6,0,1,6676,2,0.00
18015,15.3,15.0,-0.3,4032,0,-1.1,6625,34.2,74,46.6,0,1,6671,2,0.00
18046,15.3,15.0,-0.3,4028,0,-1.0,6690,34.4,9,46.6,0,1,6669,2,0.00
18061,15.4,15.0,-0.4,4020,0,-0.4,6690,34.2,9,46.6,0,1,6658,2,0.00
18077,15.3,15.0,-0.3,4017,0,-0.0,6628,34.5,9,46.6,0,1,6651,2,0.00
18107,15.3,15.0,-0.3,4016,0,0.2,6628,34.8,9,46.6,0,1,6647,2,0.00
18124,15.1,15.0,-0.1,4016,0,-0.2,6691,34.7,0,48.0,0,1,6657,2,0.00
18154,15.1,15.0,-0.1,4023,0,-0.6,6690,34.6,2,48.0,0,1,6663,2,0.00
18154,15.0,15.0,-0.0,4026,0,-0.9,6626,33.8,4,48.0,0,1,6670,2,0.00
18185,15.2,15.0,-0.2,4026,0,-0.8,6628,34.3,6,48.0,0,1,6666,2,0.00
18200,15.3,15.0,-0.3,4022,0,-0.4,6628,34.5,8,48.0,0,1,6657,2,0.00
18216,15.4,15.0,-0.4,4013,0,0.2,6691,34.3,9,48.0,0,1,6645,2,0.00
18246,15.3,15.0,-0.3,4008,0,0.6,6691,34.4,9,48.0,0,1,6639,2,0.00
18262,15.3,15.0,-0.3,4008,0,0.8,6629,34.4,9,48.0,0,1,6636,2,0.00
18277,15.3,15.0,-0.3,4009,0,0.8,6629,34.9,9,48.0,0,1,6636,2,0.00
18310,15.2,15.0,-0.2,4011,0,0.5,6691,34.7,9,48.0,0,1,6642,2,0.00
18325,15.0,15.0,0.0,4023,0,-0.6,6691,34.6,1,48.0,0,1,6664,2,0.00
18356,15.1,15.0,-0.1,4023,0,-0.7,6628,34.4,3,48.0,0,1,6666,2,0.00
18356,15.1,15.0,-0.1,4025,0,-0.8,6626,34.6,5,48.0,0,1,6666,2,0.00
18387,15.1,15.0,-0.1,4026,0,-0.7,6628,34.6,7,48.0,0,1,6666,2,0.00
18402,15.1,15.0,-0.1,4026,0,-0.9,6691,34.7,9,48.0,0,1,6669,2,0.00
18418,15.1,15.0,-0.1,4025,0,-0.9,6693,34.2,9,48.0,0,1,6670,2,0.00
18449,15.0,15.0,-0.0,4028,0,-1.0,6629,34.7,9,48.0,0,1,6671,2,0.00
18526,15.2,15.0,-0.2,4024,0,-0.7,6696,34.2,74,48.0,0,1,6664,2,0.00
18542,15.2,15.0,-0.2,4021,0,-0.5,6696,34.4,9,48.0,0,1,6661,2,0.00
18572,15.3,15.0,-0.3,4011,0,0.2,6696,34.6,9,48.0,0,1,6646,2,0.00
18588,15.2,15.0,-0.2,4011,0,0.5,6631,34.6,9,48.0,0,1,6643,2,0.00
18603,15.1,15.0,-0.1,4012,0,0.5,6629,33.9,9,48.0,0,1,6644,2,0.00
18619,15.1,15.0,-0.1,4013,0,0.3,6694,34.6,9,48.0,0,1,6649,2,0.00
18650,15.2,15.0,-0.2,4010,0,0.4,6694,34.6,0,48.0,0,1,6645,2,0.00
18665,15.2,15.0,-0.2,4010,0,0.4,6629,34.8,2,48.0,0,1,6644,2,0.00
18681,15.0,15.0,0.0,4018,0,-0.0,6629,34.9,4,48.0,0,1,6654,2,0.00
18711,14.9,15.0,0.1,4026,0,-0.6,6694,35.0,6,48.0,0,1,6666,2,0.00
