t_ms,H,T,E,P,M,D,R,RAW,A,F,PRE,CAS,RS,CM,FH
15403,6.8,10.0,3.2,3990,1,-2.6,6610,42.4,3,47.6,0,1,6671,2,0.00
15419,6.9,10.0,3.1,3987,1,-2.2,6612,42.9,5,47.6,0,1,6663,2,0.00
15450,6.9,10.0,3.1,3981,1,-1.8,6677,42.7,7,47.6,0,1,6656,2,0.00
15466,6.7,10.0,3.3,3981,1,-1.8,6677,43.1,9,47.6,0,1,6659,2,0.00
15542,6.6,10.0,3.4,3986,1,-2.1,6615,42.8,73,47.6,0,1,6665,2,0.00
15573,6.7,10.0,3.3,3981,1,-1.5,6615,42.5,5,47.6,0,1,6654,2,0.00
15589,6.8,10.0,3.2,3970,1,-0.7,6680,42.8,7,47.6,0,1,6639,2,0.00
15604,6.9,10.0,3.1,3958,1,0.2,6680,42.4,9,47.6,0,1,6621,2,0.00
15620,6.8,10.0,3.2,3954,1,0.7,6681,42.9,9,47.6,0,1,6614,2,0.00
15652,6.8,10.0,3.2,3952,1,1.0,6616,42.5,9,47.6,0,1,6608,2,0.00
15667,6.8,10.0,3.2,3951,1,1.2,6615,42.5,9,47.6,0,1,6604,2,0.00
15683,6.9,10.0,3.1,3944,1,1.6,6680,42.9,9,47.6,0,1,6596,2,0.00
15714,6.8,10.0,3.2,3940,1,1.7,6678,42.8,0,47.6,0,1,6597,2,0.00
15730,6.7,10.0,3.3,3950,1,1.2,6612,42.8,2,47.6,0,1,6607,2,0.00
15745,6.6,10.0,3.4,3959,1,0.5,6612,43.0,4,47.6,0,1,6621,2,0.00
15761,6.5,10.0,3.5,3969,1,-0.3,6610,43.3,6,47.6,0,1,6635,2,0.00
15792,6.4,10.0,3.6,3976,1,-1.1,6674,43.1,8,47.6,0,1,6652,2,0.00
15823,6.3,10.0,3.7,3985,1,-2.0,6674,42.9,9,47.6,0,1,6669,2,0.00
15823,6.4,10.0,3.6,3992,1,-2.5,6610,42.7,9,47.6,0,1,6678,2,0.00
15853,6.4,10.0,3.6,3995,1,-2.7,6610,43.4,9,47.6,0,1,6680,2,0.00
15869,6.3,10.0,3.7,3997,1,-2.9,6675,43.4,9,47.6,0,1,6685,2,0.00
15883,6.1,10.0,3.9,4002,1,-3.3,6677,43.2,9,47.6,0,1,6695,2,0.00
15914,6.0,10.0,4.0,4010,1,-4.1,6677,43.1,1,47.6,0,1,6711,2,0.00
15930,6.1,10.0,3.9,4011,1,-3.8,6615,43.2,3,47.6,0,1,6705,2,0.00
15946,6.2,10.0,3.8,4006,1,-3.3,6615,43.2,5,47.6,0,1,6694,2,0.00
15961,6.2,10.0,3.8,3998,1,-2.6,6681,43.3,7,47.6,0,1,6683,2,0.00
16054,6.1,10.0,3.9,3991,1,-2.1,6623,43.3,73,47.6,0,1,6674,2,0.00
16070,6.1,10.0,3.9,3985,1,-1.3,6623,43.8,3,47.6,0,1,6660,2,0.00
16085,6.0,10.0,4.0,3982,1,-0.8,6625,43.5,5,47.6,0,1,6654,2,0.00
16116,5.9,10.0,4.1,3980,1,-0.7,6691,43.6,6,47.6,0,1,6653,2,0.00
16131,5.8,10.0,4.2,3979,1,-0.8,6691,43.4,8,47.6,0,1,6655,2,0.00
16146,5.8,10.0,4.2,3982,1,-0.9,6626,43.9,9,47.6,0,1,6657,2,0.00
16177,5.7,10.0,4.3,3987,1,-1.2,6625,44.1,9,47.6,0,1,6663,2,0.00
16192,5.5,10.0,4.5,3995,1,-1.8,6626,44.1,9,47.6,0,1,6678,2,0.00
16208,5.3,10.0,4.7,4005,1,-2.7,6691,44.4,9,47.6,0,1,6697,2,0.00
16240,5.1,10.0,4.9,4012,1,-4.2,6629,44.4,0,47.6,0,1,6725,2,0.00
16255,5.1,10.0,4.9,4028,1,-4.7,6631,44.3,2,49.6,0,1,6735,2,0.00
16271,5.0,10.0,5.0,4036,1,-5.1,6631,44.6,3,49.6,0,1,6744,2,0.00
16286,5.0,10.0,5.0,4036,1,-5.2,6697,44.4,5,49.6,0,1,6746,2,0.00
16318,4.9,10.0,5.1,4035,1,-5.2,6700,44.5,7,49.6,0,1,6746,2,0.00
16333,4.9,10.0,5.1,4033,1,-5.0,6640,44.6,9,49.6,0,1,6744,2,0.00
16348,4.8,10.0,5.2,4032,1,-4.7,6643,44.4,9,49.6,0,1,6739,2,0.00
16379,4.9,10.0,5.1,4027,1,-4.1,6645,44.4,9,49.6,0,1,6728,2,0.00
16395,4.9,10.0,5.1,4018,1,-3.4,6711,44.8,9,49.6,0,1,6714,2,0.00
16410,4.9,10.0,5.1,4010,1,-2.7,6714,44.6,9,49.6,0,1,6703,2,0.00
16427,4.6,10.0,5.4,4009,1,-2.3,6651,45.0,1,49.6,0,1,6700,2,0.00
16457,4.5,10.0,5.5,4014,1,-2.5,6653,45.3,2,49.6,0,1,6705,2,0.00
16473,4.3,10.0,5.7,4018,1,-3.0,6718,45.3,4,49.6,0,1,6716,2,0.00
16550,4.3,10.0,5.7,4016,1,-3.0,6723,45.3,88,49.6,0,1,6716,2,0.00
16580,3.9,10.0,6.1,4019,1,-3.4,6662,45.6,0,49.6,0,1,6729,2,0.00
16595,3.8,10.0,6.2,4033,1,-3.9,6663,45.7,2,49.6,0,1,6740,2,0.00
16610,3.6,10.0,6.4,4039,1,-4.5,6729,45.7,4,49.6,0,1,6752,2,0.00
16641,3.6,10.0,6.4,4042,1,-4.8,6730,46.3,5,49.6,0,1,6758,2,0.00
16656,3.5,10.0,6.5,4046,1,-5.0,6669,45.9,7,49.6,0,1,6762,2,0.00
16672,3.4,10.0,6.6,4051,1,-5.1,6671,46.0,9,49.6,0,1,6766,2,0.00
16703,3.3,10.0,6.7,4052,1,-5.2,6737,46.8,9,49.6,0,1,6770,2,0.00
16719,3.2,10.0,6.8,4053,1,-5.3,6740,46.2,9,49.6,0,1,6773,2,0.00
16734,3.1,10.0,6.9,4055,1,-5.3,6677,46.2,9,49.6,0,1,6774,2,0.00
16749,3.1,10.0,6.9,4056,1,-5.2,6678,46.0,9,49.6,0,1,6773,2,0.00
16780,3.1,10.0,6.9,4050,1,-4.3,6747,46.5,1,49.6,0,1,6758,2,0.00
16796,3.1,10.0,6.9,4037,1,-3.7,6749,45.9,2,49.6,0,1,6747,2,0.00
16812,3.0,10.0,7.0,4035,1,-3.3,6685,46.5,4,49.6,0,1,6740,2,0.00
16844,3.0,10.0,7.0,4028,1,-2.6,6688,46.0,6,49.6,0,1,6728,2,0.00
16859,2.9,10.0,7.1,4026,1,-2.2,6753,46.5,8,49.6,0,1,6721,2,0.00
16874,3.0,10.0,7.0,4016,1,-1.6,6755,46.4,9,49.6,0,1,6712,2,0.00
16890,2.8,10.0,7.2,4014,1,-1.5,6691,46.2,9,49.6,0,1,6711,2,0.00
16922,2.9,10.0,7.1,4009,1,-1.0,6691,45.7,9,49.6,0,1,6701,2,0.00
16938,3.1,10.0,6.9,4000,1,-0.2,6691,45.9,9,49.6,0,1,6684,2,0.00
16953,3.4,10.0,6.6,3986,1,2.0,6756,46.3,0,49.6,0,1,6643,2,0.00
16969,3.2,10.0,6.8,3970,1,2.3,6756,46.6,1,49.6,0,1,6638,2,0.00
17062,3.2,10.0,6.8,3970,1,2.3,6685,46.6,85,49.6,0,1,6638,2,0.00
17077,3.1,10.0,6.9,3971,1,2.2,6747,46.3,9,49.6,0,1,6642,2,0.00
17093,3.0,10.0,7.0,3980,1,1.4,6747,46.3,9,49.6,0,1,6660,2,0.00
17124,2.9,10.0,7.1,3989,1,-0.3,6680,47.0,1,49.6,0,1,6691,2,0.00
17140,2.7,10.0,7.3,4013,1,-1.3,6678,46.7,2,49.6,0,1,6712,2,0.00
17154,2.5,10.0,7.5,4027,1,-2.6,6743,46.9,4,49.6,0,1,6738,2,0.00
17186,2.5,10.0,7.5,4037,1,-3.6,6744,46.4,6,49.6,0,1,6756,2,0.00
17202,2.6,10.0,7.4,4042,1,-3.9,6680,46.2,8,49.6,0,1,6761,2,0.00
17217,2.8,10.0,7.2,4039,1,-3.6,6681,46.5,9,49.6,0,1,6753,2,0.00
17233,2.8,10.0,7.2,4033,1,-3.0,6747,46.6,9,49.6,0,1,6741,2,0.00
17263,2.8,10.0,7.2,4026,1,-2.5,6749,46.6,9,47.6,0,1,6734,2,0.00
17279,2.7,10.0,7.3,4020,1,-2.1,6750,46.5,9,47.6,0,1,6729,2,0.00
17294,2.7,10.0,7.3,4018,1,-1.3,6687,46.1,0,47.6,0,1,6713,2,0.00
17326,2.8,10.0,7.2,4008,1,-0.8,6688,47.2,2,47.6,0,1,6704,2,0.00
17341,2.6,10.0,7.4,4008,1,-0.7,6752,47.0,3,47.6,0,1,6705,2,0.00
17357,2.4,10.0,7.6,4012,1,-1.1,6753,46.6,5,47.6,0,1,6714,2,0.00
17372,2.4,10.0,7.6,4017,1,-1.4,6688,46.3,7,47.6,0,1,6721,2,0.00
17404,2.5,10.0,7.5,4015,1,-1.3,6688,47.1,9,47.6,0,1,6716,2,0.00
17420,2.7,10.0,7.3,4004,1,-0.6,6755,46.4,9,47.6,0,1,6702,2,0.00
17435,2.7,10.0,7.3,3996,1,0.0,6755,46.6,9,47.6,0,1,6691,2,0.00
17466,2.7,10.0,7.3,3994,1,0.5,6690,47.0,9,47.6,0,1,6683,2,0.00
17481,2.7,10.0,7.3,3993,1,0.7,6690,46.6,9,47.6,0,1,6681,2,0.00
17558,2.6,10.0,7.4,3990,1,0.6,6753,46.8,73,47.6,0,1,6683,2,0.00
17589,2.5,10.0,7.5,3993,1,0.5,6688,46.9,8,47.6,0,1,6685,2,0.00
17619,2.5,10.0,7.5,4000,1,0.1,6688,46.6,9,47.6,0,1,6696,2,0.00
17619,2.5,10.0,7.5,4003,1,-0.2,6752,46.4,9,47.6,0,1,6699,2,0.00
17651,2.7,10.0,7.3,3999,1,0.0,6752,46.6,0,47.6,0,1,6694,2,0.00
17667,2.7,10.0,7.3,3993,1,0.2,6685,46.9,2,47.6,0,1,6692,2,0.00
17682,2.7,10.0,7.3,3994,1,0.3,6687,46.1,3,47.6,0,1,6690,2,0.00
17713,2.7,10.0,7.3,3996,1,0.4,6685,46.6,6,47.6,0,1,6689,2,0.00
17729,2.7,10.0,7.3,3994,1,0.4,6750,47.6,7,47.6,0,1,6689,2,0.00
17745,2.7,10.0,7.3,3992,1,0.4,6749,46.2,9,47.6,0,1,6689,2,0.00
17760,2.5,10.0,7.5,3997,1,0.1,6684,47.0,9,47.6,0,1,6697,2,0.00
17791,2.6,10.0,7.4,3999,1,-0.1,6684,46.4,9,47.6,0,1,6698,2,0.00
17807,2.5,10.0,7.5,4003,1,-0.5,6749,47.0,9,47.6,0,1,6708,2,0.00
17823,2.5,10.0,7.5,4006,1,-0.8,6749,47.3,9,47.6,0,1,6714,2,0.00
17839,2.2,10.0,7.8,4019,1,-2.3,6685,46.8,1,47.6,0,1,6744,2,0.00
17870,2.2,10.0,7.8,4031,1,-2.6,6684,46.9,3,47.6,0,1,6750,2,0.00
17886,2.3,10.0,7.7,4028,1,-2.5,6750,46.3,4,47.6,0,1,6747,2,0.00
17902,2.5,10.0,7.5,4019,1,-1.9,6750,46.7,6,47.6,0,1,6735,2,0.00
17932,2.6,10.0,7.4,4011,1,-1.1,6687,46.6,8,47.6,0,1,6720,2,0.00
17948,2.6,10.0,7.4,4004,1,-0.3,6687,46.7,9,47.6,0,1,6705,2,0.00
17964,2.6,10.0,7.4,3995,1,0.3,6752,46.8,9,47.6,0,1,6694,2,0.00
17993,2.6,10.0,7.4,3990,1,0.7,6753,46.4,9,47.6,0,1,6687,2,0.00
18056,2.6,10.0,7.4,3989,1,1.0,6749,46.7,66,47.6,0,1,6682,2,0.00
18089,2.7,10.0,7.3,3983,1,1.4,6747,46.4,2,47.6,0,1,6675,2,0.00
18104,2.8,10.0,7.2,3978,1,1.7,6747,47.1,4,47.6,0,1,6669,2,0.00
18119,2.6,10.0,7.4,3984,1,1.5,6681,47.0,6,47.6,0,1,6675,2,0.00
18134,2.4,10.0,7.6,3994,1,0.7,6680,46.7,8,47.6,0,1,6690,2,0.00
18165,2.3,10.0,7.7,4003,1,-0.2,6743,46.9,9,47.6,0,1,6709,2,0.00
18179,2.4,10.0,7.6,4008,1,-0.8,6743,46.8,9,47.6,0,1,6719,2,0.00
18195,2.4,10.0,7.6,4009,1,-1.0,6678,46.7,9,47.6,0,1,6723,2,0.00
18226,2.5,10.0,7.5,4011,1,-1.0,6678,46.6,9,47.6,0,1,6722,2,0.00
18242,2.6,10.0,7.4,4010,1,-0.5,6743,46.1,0,47.6,0,1,6712,2,0.00
18258,2.6,10.0,7.4,4006,1,-0.1,6743,46.6,1,48.0,0,1,6705,2,0.00
18290,2.8,10.0,7.2,3993,1,0.5,6678,46.3,3,48.0,0,1,6692,2,0.00
18304,2.8,10.0,7.2,3988,1,1.1,6678,46.5,5,48.0,0,1,6681,2,0.00
18319,2.8,10.0,7.2,3982,1,1.6,6743,46.9,7,48.0,0,1,6672,2,0.00
18334,2.8,10.0,7.2,3979,1,1.8,6743,46.3,9,48.0,0,1,6670,2,0.00
18366,2.7,10.0,7.3,3979,1,1.7,6678,46.6,9,48.0,0,1,6672,2,0.00
18382,2.7,10.0,7.3,3983,1,1.5,6677,46.6,9,48.0,0,1,6677,2,0.00
18397,2.7,10.0,7.3,3989,1,1.2,6675,46.5,9,48.0,0,1,6683,2,0.00
18413,2.7,10.0,7.3,3991,1,0.8,6738,46.7,9,48.0,0,1,6689,2,0.00
18443,2.7,10.0,7.3,3992,1,0.4,6738,46.6,0,48.0,0,1,6697,2,0.00
18459,2.7,10.0,7.3,3998,1,0.2,6672,46.6,2,48.0,0,1,6700,2,0.00
18475,2.7,10.0,7.3,4002,1,-0.0,6674,46.8,4,48.0,0,1,6705,2,0.00
18566,2.6,10.0,7.4,4006,1,-0.4,6672,47.1,66,48.0,0,1,6713,2,0.00
18581,2.5,10.0,7.5,4010,1,-0.5,6737,46.8,8,48.0,0,1,6716,2,0.00
18596,2.4,10.0,7.6,4015,1,-1.0,6738,46.9,9,48.0,0,1,6728,2,0.00
18627,2.4,10.0,7.6,4018,1,-1.4,6674,46.8,9,48.0,0,1,6735,2,0.00
18642,2.5,10.0,7.5,4022,1,-1.6,6674,46.7,1,48.0,0,1,6738,2,0.00
18658,2.5,10.0,7.5,4019,1,-1.4,6740,46.8,3,48.0,0,1,6734,2,0.00
18688,2.6,10.0,7.4,4014,1,-1.0,6740,46.7,5,48.0,0,1,6728,2,0.00
18704,2.5,10.0,7.5,4011,1,-0.8,6677,47.0,7,48.0,0,1,6724,2,0.00
18719,2.4,10.0,7.6,4014,1,-0.8,6677,47.1,9,48.0,0,1,6726,2,0.00
18734,2.3,10.0,7.7,4019,1,-1.1,6677,47.0,9,48.0,0,1,6732,2,0.00
18766,2.3,10.0,7.7,4022,1,-1.4,6743,46.7,9,48.0,0,1,6739,2,0.00
18781,2.3,10.0,7.7,4023,1,-1.6,6743,47.2,9,48.0,0,1,6742,2,0.00
18797,2.3,10.0,7.7,4023,1,-1.5,6680,46.8,9,48.0,0,1,6740,2,0.00
18827,2.2,10.0,7.8,4024,1,-1.6,6681,47.2,0,48.0,0,1,6744,2,0.00
18842,2.0,10.0,8.0,4030,1,-1.9,6747,47.6,2,48.0,0,1,6752,2,0.00
18858,2.0,10.0,8.0,4031,1,-2.1,6747,46.4,4,48.0,0,1,6756,2,0.00
18873,2.1,10.0,7.9,4031,1,-2.0,6684,47.0,6,48.0,0,1,6753,2,0.00
18904,2.3,10.0,7.7,4026,1,-1.4,6685,46.8,8,48.0,0,1,6741,2,0.00
18919,2.4,10.0,7.6,4017,1,-0.6,6752,46.7,9,48.0,0,1,6725,2,0.00
18935,2.5,10.0,7.5,4003,1,0.3,6752,46.9,9,48.0,0,1,6708,2,0.00
18966,2.5,10.0,7.5,3994,1,1.0,6687,46.8,9,48.0,0,1,6696,2,0.00
18982,2.4,10.0,7.6,3991,1,1.4,6687,47.0,9,48.0,0,1,6689,2,0.00
19075,2.4,10.0,7.6,3988,1,1.7,6685,46.6,76,48.0,0,1,6684,2,0.00
19090,2.5,10.0,7.5,3989,1,1.7,6684,46.2,9,48.0,0,1,6684,2,0.00
19105,2.6,10.0,7.4,3985,1,1.9,6747,46.8,9,48.0,0,1,6680,2,0.00
19135,2.7,10.0,7.3,3981,1,2.2,6747,46.2,0,48.0,0,1,6674,2,0.00
19151,2.8,10.0,7.2,3979,1,2.4,6681,46.3,1,48.0,0,1,6669,2,0.00
19167,2.9,10.0,7.1,3976,1,2.7,6681,46.7,3,48.0,0,1,6662,2,0.00
19181,2.9,10.0,7.1,3975,1,2.8,6744,46.6,5,48.0,0,1,6661,2,0.00
19212,2.7,10.0,7.3,3977,1,2.4,6743,46.7,7,48.0,0,1,6670,2,0.00
19228,2.6,10.0,7.4,3984,1,1.7,6677,46.5,9,48.0,0,1,6684,2,0.00
19244,2.7,10.0,7.3,3991,1,1.2,6677,46.1,9,48.0,0,1,6693,2,0.00
19275,2.7,10.0,7.3,3996,1,0.8,6675,47.0,9,48.7,0,1,6699,2,0.00
19290,2.7,10.0,7.3,4000,1,0.4,6740,46.7,9,48.7,0,1,6707,2,0.00
19307,2.5,10.0,7.5,4009,1,-0.3,6740,47.1,9,48.7,0,1,6723,2,0.00
19322,2.5,10.0,7.5,4019,1,-1.7,6675,46.7,0,48.7,0,1,6748,2,0.00
19353,2.6,10.0,7.4,4028,1,-1.8,6675,46.9,2,48.7,0,1,6749,2,0.00
19369,2.6,10.0,7.4,4026,1,-1.8,6741,46.7,4,48.7,0,1,6749,2,0.00
19384,2.6,10.0,7.4,4024,1,-1.7,6743,46.5,6,48.7,0,1,6748,2,0.00
19415,2.6,10.0,7.4,4024,1,-1.5,6678,47.3,8,48.7,0,1,6745,2,0.00
19430,2.6,10.0,7.4,4023,1,-1.3,6680,46.7,9,48.7,0,1,6742,2,0.00
19446,2.6,10.0,7.4,4020,1,-1.1,6744,46.7,9,48.7,0,1,6738,2,0.00
19461,2.6,10.0,7.4,4017,1,-0.9,6746,46.8,9,48.7,0,1,6734,2,0.00
19492,2.5,10.0,7.5,4017,1,-0.7,6683,46.9,9,48.7,0,1,6732,2,0.00
19570,2.5,10.0,7.5,4015,1,-0.6,6749,46.6,66,48.7,0,1,6731,2,0.00
19585,2.6,10.0,7.4,4009,1,-0.1,6749,46.5,4,48.7,0,1,6721,2,0.00
19601,2.7,10.0,7.3,4003,1,0.6,6685,47.0,6,48.7,0,1,6708,2,0.00
19631,2.6,10.0,7.4,4003,1,0.7,6685,47.3,8,48.7,0,1,6707,2,0.00
19647,2.4,10.0,7.6,4007,1,0.4,6749,46.8,9,48.7,0,1,6715,2,0.00
19662,2.3,10.0,7.7,4013,1,-0.2,6749,46.9,9,48.7,0,1,6729,2,0.00
19678,2.4,10.0,7.6,4015,1,-0.6,6684,46.5,9,48.7,0,1,6734,2,0.00
19709,2.5,10.0,7.5,4017,1,-0.5,6685,46.6,9,48.7,0,1,6730,2,0.00
19725,2.6,10.0,7.4,4013,1,-0.0,6750,46.5,9,48.7,0,1,6721,2,0.00
19740,2.8,10.0,7.2,4004,1,1.2,6750,46.3,1,48.7,0,1,6698,2,0.00
19770,2.8,10.0,7.2,3991,1,1.6,6685,46.9,3,48.7,0,1,6692,2,0.00
19786,2.8,10.0,7.2,3990,1,1.8,6685,46.5,5,48.7,0,1,6688,2,0.00
19801,2.7,10.0,7.3,3992,1,1.7,6750,46.7,7,48.7,0,1,6690,2,0.00
19832,2.7,10.0,7.3,3992,1,1.6,6749,46.3,9,48.7,0,1,6693,2,0.00
19847,2.8,10.0,7.2,3992,1,1.5,6683,46.3,9,48.7,0,1,6693,2,0.00
19863,2.9,10.0,7.1,3990,1,1.8,6683,46.9,9,48.7,0,1,6687,2,0.00
19879,2.9,10.0,7.1,3989,1,2.0,6746,46.4,9,48.7,0,1,6683,2,0.00
19909,2.7,10.0,7.3,3993,1,1.5,6746,47.7,9,48.7,0,1,6694,2,0.00
19925,2.4,10.0,7.6,4002,1,-0.4,6680,46.8,0,48.7,0,1,6733,2,0.00
19940,2.5,10.0,7.5,4025,1,-1.2,6680,46.5,2,48.7,0,1,6747,2,0.00
19972,2.5,10.0,7.5,4032,1,-1.7,6680,47.1,4,48.7,0,1,6757,2,0.00
19987,2.6,10.0,7.4,4032,1,-1.8,6746,46.2,6,48.7,0,1,6757,2,0.00
20080,2.6,10.0,7.4,4033,1,-1.7,6750,46.7,75,48.7,0,1,6755,2,0.00
20095,2.8,10.0,7.2,4020,1,-0.7,6749,46.5,4,48.7,0,1,6737,2,0.00
20111,2.8,10.0,7.2,4010,1,0.1,6750,46.9,6,48.7,0,1,6721,2,0.00
20126,2.8,10.0,7.2,4008,1,0.6,6687,46.5,8,48.7,0,1,6713,2,0.00
20156,2.6,10.0,7.4,4010,1,0.6,6687,46.9,9,48.7,0,1,6715,2,0.00
20172,2.6,10.0,7.4,4010,1,0.4,6752,46.7,9,48.7,0,1,6719,2,0.00
20187,2.5,10.0,7.5,4014,1,0.0,6752,46.8,9,48.7,0,1,6728,2,0.00
20217,2.5,10.0,7.5,4017,1,-0.2,6687,46.5,9,48.7,0,1,6731,2,0.00
20233,2.5,10.0,7.5,4020,1,-0.3,6688,46.7,9,48.7,0,1,6734,2,0.00
20248,2.5,10.0,7.5,4020,1,-0.4,6755,46.8,1,48.7,0,1,6735,2,0.00
20279,2.5,10.0,7.5,4021,1,-0.5,6755,46.5,3,48.9,0,1,6738,2,0.00
20294,2.6,10.0,7.4,4021,1,-0.4,6690,46.1,5,48.9,0,1,6736,2,0.00
20309,2.7,10.0,7.3,4017,1,-0.0,6693,46.9,7,48.9,0,1,6728,2,0.00
20324,2.6,10.0,7.4,4013,1,0.2,6758,47.0,9,48.9,0,1,6726,2,0.00
20356,2.5,10.0,7.5,4015,1,-0.0,6759,46.6,9,48.9,0,1,6731,2,0.00
20372,2.3,10.0,7.7,4025,1,-0.6,6694,47.2,9,48.9,0,1,6744,2,0.00
20387,2.4,10.0,7.6,4027,1,-0.8,6694,46.1,9,48.9,0,1,6746,2,0.00
20418,2.5,10.0,7.5,4024,1,-0.6,6759,46.6,9,48.9,0,1,6742,2,0.00
20434,2.7,10.0,7.3,4016,1,0.3,6761,46.6,0,48.9,0,1,6724,2,0.00
20449,2.7,10.0,7.3,4007,1,0.6,6696,46.1,2,48.9,0,1,6719,2,0.00
20465,2.7,10.0,7.3,4009,1,0.8,6696,46.8,4,48.9,0,1,6715,2,0.00
20510,2.6,10.0,7.4,4010,1,0.9,6761,46.7,6,48.9,0,1,6715,2,0.00
20572,2.6,10.0,7.4,4006,1,0.9,6761,46.7,90,48.9,0,1,6715,2,0.00
20603,2.6,10.0,7.4,4013,1,0.5,6696,47.0,1,48.9,0,1,6724,2,0.00
20619,2.6,10.0,7.4,4017,1,0.2,6696,46.7,3,48.9,0,1,6729,2,0.00
20633,2.6,10.0,7.4,4017,1,-0.1,6761,46.6,5,48.9,0,1,6734,2,0.00
20649,2.6,10.0,7.4,4018,1,-0.3,6759,46.8,7,48.9,0,1,6738,2,0.00
20680,2.6,10.0,7.4,4020,1,-0.3,6697,46.0,9,48.9,0,1,6738,2,0.00
20696,2.6,10.0,7.4,4024,1,-0.4,6696,46.9,9,48.9,0,1,6741,2,0.00
20711,2.5,10.0,7.5,4026,1,-0.7,6762,46.9,9,48.9,0,1,6747,2,0.00
20741,2.4,10.0,7.6,4030,1,-1.1,6761,46.7,9,48.9,0,1,6756,2,0.00
20758,2.4,10.0,7.6,4033,1,-1.3,6696,46.5,9,48.9,0,1,6759,2,0.00
20773,2.6,10.0,7.4,4034,1,-0.7,6696,46.4,0,48.9,0,1,6747,2,0.00
20789,2.7,10.0,7.3,4020,1,-0.1,6761,46.5,2,48.9,0,1,6736,2,0.00
20819,2.8,10.0,7.2,4012,1,0.5,6762,47.1,4,48.9,0,1,6724,2,0.00
20834,2.7,10.0,7.3,4010,1,0.8,6697,46.7,6,48.9,0,1,6719,2,0.00
20850,2.6,10.0,7.4,4011,1,0.9,6699,46.6,8,48.9,0,1,6719,2,0.00
20880,2.6,10.0,7.4,4011,1,0.8,6762,46.5,9,48.9,0,1,6722,2,0.00
20896,2.7,10.0,7.3,4009,1,0.8,6762,46.5,9,48.9,0,1,6720,2,0.00
20911,2.7,10.0,7.3,4008,1,1.0,6697,46.2,9,48.9,0,1,6716,2,0.00
20941,2.8,10.0,7.2,4008,1,1.2,6696,46.5,9,48.9,0,1,6713,2,0.00
20957,2.8,10.0,7.2,4005,1,1.3,6761,46.7,9,48.9,0,1,6711,2,0.00
20972,2.7,10.0,7.3,4006,1,1.1,6759,46.6,1,48.9,0,1,6715,2,0.00
21003,2.8,10.0,7.2,4008,1,1.0,6694,46.4,3,48.9,0,1,6716,2,0.00
21080,2.8,10.0,7.2,4009,1,1.0,6693,46.4,87,48.9,0,1,6716,2,0.00
21096,2.7,10.0,7.3,4009,1,0.9,6758,46.6,9,48.9,0,1,6718,2,0.00
21127,2.8,10.0,7.2,4011,1,0.6,6756,46.1,0,48.9,0,1,6724,2,0.00
21144,3.0,10.0,7.0,4009,1,0.9,6691,46.1,2,48.9,0,1,6717,2,0.00
21160,3.1,10.0,6.9,4005,1,1.4,6691,46.6,4,48.9,0,1,6707,2,0.00
21175,3.0,10.0,7.0,4003,1,1.4,6756,46.7,6,48.9,0,1,6708,2,0.00
21206,2.8,10.0,7.2,4008,1,1.0,6756,46.5,8,48.9,0,1,6719,2,0.00
21222,2.7,10.0,7.3,4019,1,0.2,6691,46.4,9,48.9,0,1,6735,2,0.00
21237,2.8,10.0,7.2,4025,1,-0.3,6691,46.1,9,48.9,0,1,6742,2,0.00
21253,2.8,10.0,7.2,4026,1,-0.4,6756,46.8,9,48.9,0,1,6745,2,0.00
21284,2.9,10.0,7.1,4023,1,-0.4,6756,46.3,9,47.6,0,1,6743,2,0.00
21299,2.9,10.0,7.1,4023,1,-0.2,6693,46.3,9,47.6,0,1,6740,2,0.00
21315,3.0,10.0,7.0,4020,1,0.2,6693,46.7,1,47.6,0,1,6733,2,0.00
21345,3.0,10.0,7.0,4015,1,0.5,6758,46.0,3,47.6,0,1,6727,2,0.00
21361,3.1,10.0,6.9,4010,1,0.8,6758,46.2,5,47.6,0,1,6722,2,0.00
21378,3.1,10.0,6.9,4009,1,1.1,6694,46.7,7,47.6,0,1,6716,2,0.00
21408,2.9,10.0,7.1,4015,1,0.7,6694,46.7,8,47.6,0,1,6725,2,0.00
21424,2.7,10.0,7.3,4022,1,-0.0,6759,46.3,9,47.6,0,1,6740,2,0.00
21439,2.6,10.0,7.4,4032,1,-0.9,6759,46.6,9,47.6,0,1,6759,2,0.00
21455,2.6,10.0,7.4,4041,1,-1.6,6696,46.8,9,47.6,0,1,6770,2,0.00
21485,2.6,10.0,7.4,4048,1,-2.1,6696,46.9,9,47.6,0,1,6779,2,0.00
21501,2.5,10.0,7.5,4052,1,-2.8,6764,46.5,0,47.6,0,1,6794,2,0.00
21594,2.5,10.0,7.5,4056,1,-2.8,6705,46.5,84,47.6,0,1,6794,2,0.00
21609,2.6,10.0,7.4,4054,1,-2.6,6708,46.7,8,47.6,0,1,6791,2,0.00
21625,2.6,10.0,7.4,4048,1,-1.9,6708,46.9,9,47.6,0,1,6778,2,0.00
21642,2.6,10.0,7.4,4041,1,-1.3,6776,46.5,9,47.6,0,1,6768,2,0.00
21671,2.6,10.0,7.4,4032,1,-0.5,6776,47.2,1,47.6,0,1,6753,2,0.00
21688,2.5,10.0,7.5,4031,1,-0.2,6712,46.8,3,47.6,0,1,6749,2,0.00
21703,2.5,10.0,7.5,4031,1,-0.1,6714,46.9,5,47.6,0,1,6750,2,0.00
